user,session,keyname,timepress,timerelease
51,1,n,8532,8632
51,1,d,8662,8782
51,1,space,8752,8852
51,1,t,8882,8993
51,1,h,8962,9073
51,1,e,9113,9253
51,1,space,9193,9333
51,1,w,9784,9924
51,1,e,9974,10234
51,1,a,10154,10304
51,1,s,10385,10505
51,1,e,10595,10735
51,1,l,10755,10905
51,1,s,10925,11015
51,1,period,12187,12277
51,1,space,12468,12558
51,1,shift,13179,13449
51,1,a,13409,13529
51,1,space,13609,13669
51,1,b,13870,13970
51,1,a,14020,14150
51,1,t,14400,14621
51,1,space,14561,14701
51,1,t,14641,14701
51,1,w,14841,14951
51,1,h,14961,15071
51,1,o,15141,15282
51,1,space,15292,15392
51,1,f,16313,16443
51,1,e,16583,16704
51,1,l,16864,16934
51,1,l,17004,17144
51,1,space,17104,17204
51,1,backspace,17835,18656
51,1,w,19037,19187
51,1,h,19197,19287
51,1,o,19377,19508
51,1,space,19558,19648
51,1,f,19758,19848
51,1,e,19928,20028
51,1,l,20078,20169
51,1,l,20239,20349
51,1,space,20359,20439
51,1,u,20469,20599
51,1,p,20599,20769
51,1,o,20840,20980
51,1,n,21070,21170
51,1,space,21310,21410
51,1,t,21661,21791
51,1,h,21791,21891
51,1,e,21911,22041
51,1,space,21991,22111
51,1,g,22161,22242
51,1,r,22352,22472
51,1,o,22442,22552
51,1,u,22532,22602
51,1,n,22732,22822
51,1,d,23193,23323
51,1,space,23443,23563
51,1,a,23674,23844
51,2,shift,0,200
51,2,t,180,310
51,2,h,290,400
51,2,i,400,510
51,2,s,480,651
51,2,space,631,741
51,2,i,1201,1352
51,2,s,1282,1422
51,2,space,1352,1492
51,2,a,1522,1652
51,2,n,1652,1752
51,2,space,1772,1882
51,2,shift,1953,2563
51,2,a,2463,2593
51,2,e,2974,3074
51,2,s,3224,3334
51,2,o,3955,4056
51,2,p,4636,4726
51,2,space,4837,4987
51,2,a,5027,5167
51,2,b,5137,5267
51,2,o,5307,5488
51,2,u,5438,5588
51,2,t,5758,5888
51,2,space,6008,6139
51,2,t,6399,6499
51,2,h,6499,6639
51,2,e,6619,6799
51,2,space,6699,6850
51,2,b,6870,7000
51,2,a,6970,7130
51,2,t,7150,7320
51,2,space,7260,7410
51,2,a,7360,7490
51,2,n,8061,8181
51,2,d,8282,8392
51,2,space,8342,8472
51,2,t,8502,8612
51,2,h,8612,8712
51,2,e,8712,8852
51,2,space,8782,8933
51,2,w,9043,9173
51,2,e,9223,9403
51,2,a,9393,9473
51,2,s,9593,9694
51,2,e,9804,9924
51,2,l,9904,10054
51,2,s,10084,10174
51,2,period,10665,10755
51,2,space,11426,11596
51,2,shift,11757,12017
51,2,a,11977,12147
51,2,space,12097,12237
51,2,b,12337,12448
51,2,a,12598,12708
51,2,t,12988,13129
51,2,space,13068,13189
51,2,w,13229,13349
51,2,h,13389,13469
51,2,o,13569,13689
51,2,space,13689,13790
51,2,w,13890,14020
51,2,backspace,14420,14491
51,2,f,14531,14631
51,2,e,14721,14821
51,2,l,15742,15863
51,2,l,15963,16083
51,2,space,16403,16554
51,2,u,16684,16794
51,2,p,16824,16984
51,2,o,17184,17275
51,2,n,17465,17565
51,2,space,17705,17835
51,2,t,17966,18076
51,2,h,18026,18146
51,2,e,18156,18306
51,2,space,18266,18386
51,2,g,18787,18877
51,2,r,18997,19107
51,2,o,19077,19187
51,2,u,19147,19237
51,2,n,19388,19468
51,2,d,19578,19668
51,2,space,19778,19908
51,2,a,19918,20039
51,2,n,20008,20139
51,2,d,20139,20249
51,2,space,20189,20309
51,2,w,20359,20479
51,2,a,20509,20659
51,2,s,20619,20730
51,2,space,20659,20770
51,2,c,20890,20990
51,2,a,20960,21110
51,2,u,21220,21310
51,2,g,21370,21451
51,2,h,21511,21601
51,2,t,21601,21751
51,2,space,21691,21821
51,2,b,22662,22782
51,3,shift,0,220
51,3,t,200,320
51,3,h,280,390
51,3,i,931,1081
51,3,s,1081,1212
51,3,space,1162,1292
51,3,i,1372,1502
51,3,s,1442,1562
51,3,space,1502,1632
51,3,a,1652,1762
51,3,n,1762,1873
51,3,space,1873,1973
51,3,shift,2023,2774
51,3,a,2684,2814
51,3,e,3054,3154
51,3,s,3325,3455
51,3,o,3875,4016
51,3,p,3976,4136
51,3,space,4256,4366
51,3,f,4436,4596
51,3,a,4506,4657
51,3,b,4657,4777
51,3,l,4777,4967
51,3,e,4857,4997
51,3,space,4927,5057
51,3,a,5087,5217
51,3,b,5187,5287
51,3,o,5398,5508
51,3,u,5458,5598
51,3,t,5568,5678
51,3,space,5628,5758
51,3,t,5778,5878
51,3,h,5878,5948
51,3,e,6059,6229
51,3,space,6139,6269
51,3,b,6469,6579
51,3,a,6609,6750
51,3,t,6750,6930
51,3,space,6810,6970
51,3,a,6930,7060
51,3,n,7020,7160
51,3,d,7160,7250
51,3,space,7200,7350
51,3,t,7350,7481
51,3,h,7481,7581
51,3,e,7571,7751
51,3,space,7661,7791
51,3,w,7971,8061
51,3,e,8152,8292
51,3,a,8252,8372
51,3,s,8462,8552
51,3,e,8672,8782
51,3,l,8782,8923
51,3,s,8923,9003
51,3,period,9483,9594
51,3,space,9594,9714
51,3,shift,9784,10064
51,3,a,9994,10134
51,3,space,10205,10315
51,3,b,10355,10495
51,3,a,10495,10605
51,3,t,10695,10865
51,3,space,10795,10906
51,3,f,11056,11166
51,3,backspace,11476,11556
51,3,w,11607,11727
51,3,h,12288,12388
51,3,o,12488,12618
51,3,space,12638,12778
51,3,f,12878,12989
51,3,e,13069,13169
51,3,l,13229,13309
51,3,l,13389,13529
51,3,space,13529,13629
51,3,u,13790,13910
51,3,p,13940,14100
51,3,o,14210,14340
51,3,n,14290,14451
51,3,space,14451,14571
51,3,t,14591,14711
51,3,h,14711,14801
51,3,e,14801,14901
51,3,space,14851,14961
51,3,g,15021,15102
51,3,r,15242,15362
51,3,o,15742,15893
51,3,u,15873,15983
51,3,n,16243,16363
51,3,d,16564,16694
51,3,space,16604,16754
51,3,a,16884,17024
51,3,n,17024,17154
51,3,d,17124,17265
51,3,space,17185,17315
51,3,w,17365,17455
51,3,a,17445,17655
51,3,space,17605,17735
51,3,backspace,18226,18316
51,3,s,18336,18456
51,3,space,18406,18516
52,0,shift,0,190
52,0,t,170,260
52,0,h,310,430
52,0,i,480,581
52,0,s,561,661
52,0,space,721,811
52,0,i,831,951
52,0,s,971,1061
52,0,space,1111,1222
52,0,a,1272,1382
52,0,n,1392,1472
52,0,space,1552,1662
52,0,shift,1792,2704
52,0,a,2614,2714
52,0,e,2874,2964
52,0,s,3074,3174
52,0,o,3254,3445
52,0,p,3435,3475
52,0,space,3655,3785
52,0,f,3815,3915
52,0,a,3935,4066
52,0,b,4126,4226
52,0,l,4316,4366
52,0,e,4366,4456
52,0,space,4516,4666
52,0,a,4616,4717
52,0,b,4757,4847
52,0,o,4887,5007
52,0,u,4997,5107
52,0,t,5087,5147
52,0,space,5227,5327
52,0,t,5317,5377
52,0,h,5388,5498
52,0,e,5498,5558
52,0,space,5628,5748
52,0,b,5748,5838
52,0,a,5908,6028
52,0,t,6119,6139
52,0,space,6239,6329
52,0,a,6459,6569
52,0,n,6589,6679
52,0,backspace,7100,7180
52,0,backspace,7270,7350
52,0,backspace,7450,7521
52,0,backspace,7631,7681
52,0,backspace,7791,7861
52,0,t,8512,8592
52,0,space,8712,8852
52,0,a,8933,9013
52,0,n,9103,9203
52,0,d,9243,9303
52,0,space,9333,9433
52,0,t,9443,9533
52,0,h,9533,9624
52,0,e,9634,9724
52,0,space,9764,9874
52,0,w,9914,10024
52,0,e,10094,10204
52,0,a,10214,10295
52,0,s,10545,10625
52,0,e,10695,10775
52,0,l,10855,10946
52,0,s,11176,11256
52,0,period,12267,12368
52,0,space,12548,12628
52,0,space,12758,12828
52,0,shift,12888,13049
52,0,a,13008,13099
52,0,space,13179,13299
52,0,b,13339,13419
52,0,a,13469,13599
52,0,t,13609,13730
52,0,space,13750,13820
52,0,w,13880,13980
52,0,h,13960,14050
52,0,o,14100,14150
52,0,space,14250,14370
52,0,f,14380,14451
52,0,e,14511,14621
52,0,l,14711,14791
52,0,l,14891,14981
52,0,space,15091,15162
52,0,u,15272,15382
52,0,p,15422,15522
52,0,o,15602,15722
52,0,n,15802,15883
52,0,space,15953,16043
52,0,t,16043,16103
52,0,h,16133,16213
52,0,e,16233,16293
52,0,space,16343,16473
52,0,g,16433,16503
52,0,r,16624,16724
52,0,o,16724,16874
52,0,u,16954,17064
52,0,n,17335,17425
52,0,d,17565,17645
52,0,space,17755,17835
52,0,a,17855,17936
52,0,n,17976,18066
52,1,slash,0,203
52,1,shift,16,203
52,1,backspace,938,1031
52,1,shift,1781,2141
52,1,t,2047,2203
52,1,h,2266,2406
52,1,i,2438,2563
52,1,s,2594,2688
52,1,space,2750,2860
52,1,i,2891,3000
52,1,s,3016,3125
52,1,space,3156,3250
52,1,a,3297,3422
52,1,n,3422,3516
52,1,space,3594,3703
52,1,shift,3766,3985
52,1,a,3891,4031
52,1,e,4188,4266
52,1,s,4438,4516
52,1,o,4610,4828
52,1,p,4781,4875
52,1,space,5031,5156
52,1,f,5172,5281
52,1,a,5266,5438
52,1,b,5438,5547
52,1,l,5594,5719
52,1,e,5703,5797
52,1,space,5860,6031
52,1,a,6031,6156
52,1,b,6219,6328
52,1,o,6328,6453
52,1,u,6438,6547
52,1,t,6563,6656
52,1,space,6688,6781
52,1,t,6750,6860
52,1,h,6844,6938
52,1,e,6938,7047
52,1,space,7063,7203
52,1,b,7156,7266
52,1,a,7297,7422
52,1,t,7422,7547
52,1,space,7578,7672
52,1,a,7688,7797
52,1,n,7844,7953
52,1,d,7922,8031
52,1,space,8047,8156
52,1,t,8125,8235
52,1,h,8219,8313
52,1,e,8328,8422
52,1,space,8469,8610
52,1,w,8578,8703
52,1,e,8781,8875
52,1,a,8891,9016
52,1,s,9110,9250
52,1,e,9188,9313
52,1,l,9360,9453
52,1,s,9547,9641
52,1,period,9688,9781
52,1,space,9891,9969
52,1,space,10063,10172
52,1,shift,10219,10813
52,1,a,10641,10797
52,1,space,10922,11063
52,1,b,11110,11203
52,1,a,11281,11406
52,1,t,11391,11500
52,1,space,11531,11625
52,1,w,11641,11781
52,1,h,11735,11828
52,1,o,11860,11953
52,1,space,12031,12156
52,1,f,12156,12235
52,1,e,12266,12391
52,1,l,12438,12516
52,1,l,12594,12703
52,1,space,12766,12860
52,1,u,12938,13047
52,1,p,13063,13172
52,1,o,13235,13391
52,1,n,13422,13516
52,1,space,13578,13688
52,1,t,13672,13766
52,1,h,13781,13860
52,1,e,13844,13922
52,1,space,13985,14156
52,1,g,14172,14266
52,1,r,14375,14500
52,1,o,14453,14594
52,1,u,14578,14672
52,1,n,14781,14891
52,1,d,14844,14953
52,1,space,15000,15125
52,1,w,15094,15219
52,1,a,15219,15344
52,1,s,15344,15422
52,1,space,15485,15641
52,1,c,15625,15719
52,1,a,15781,15891
52,1,u,15922,16016
52,1,g,16047,16141
52,2,shift,0,266
52,2,t,156,344
52,2,h,391,500
52,2,i,547,672
52,2,s,672,781
52,2,space,797,937
52,2,i,906,1047
52,2,s,1000,1125
52,2,space,1156,1266
52,2,a,1266,1406
52,2,n,1375,1469
52,2,space,1547,1672
52,2,shift,1703,1953
52,2,a,1828,1969
52,2,e,2234,2391
52,2,s,2641,2734
52,2,o,2906,3109
52,2,p,3078,3187
52,2,space,3344,3469
52,2,f,3453,3578
52,2,a,3578,3734
52,2,b,3766,3875
52,2,l,3937,4062
52,2,e,4047,4156
52,2,space,4172,4312
52,2,a,4266,4375
52,2,b,4391,4516
52,2,o,4531,4672
52,2,u,4641,4766
52,2,t,4750,4844
52,2,space,4906,5000
52,2,t,4984,5078
52,2,h,5062,5172
52,2,e,5187,5281
52,2,space,5297,5453
52,2,b,5500,5625
52,2,a,5750,5812
52,2,t,5844,5953
52,2,space,6047,6187
52,2,a,6219,6328
52,2,n,6359,6469
52,2,d,6484,6578
52,2,space,6594,6719
52,2,t,6703,6797
52,2,h,6812,6891
52,2,e,6906,7016
52,2,space,7094,7219
52,2,w,7297,7406
52,2,e,7547,7656
52,2,a,7766,7859
52,2,s,8031,8141
52,2,e,8203,8328
52,2,l,8344,8453
52,2,s,8500,8609
52,2,period,8641,8734
52,2,space,8859,8953
52,2,space,9047,9141
52,2,shift,9172,9406
52,2,a,9312,9422
52,2,space,9484,9609
52,2,b,9625,9750
52,2,a,9812,9922
52,2,t,9937,10062
52,2,space,10078,10187
52,2,w,10219,10344
52,2,h,10328,10422
52,2,o,10437,10547
52,2,space,10641,10781
52,2,f,10781,10859
52,2,e,10922,11047
52,2,l,11125,11203
52,2,l,11297,11391
52,2,space,11484,11578
52,2,u,11672,11812
52,2,p,11781,11922
52,2,o,11937,12094
52,2,n,12156,12266
52,2,space,12328,12437
52,2,t,12406,12500
52,2,h,12516,12609
52,2,e,12594,12703
52,2,space,12719,12922
52,2,g,12812,12906
52,2,r,13000,13141
52,2,o,13078,13234
52,2,u,13219,13312
52,2,n,13437,13547
52,2,d,13516,13625
52,2,space,13672,13781
52,2,a,13781,13859
52,2,n,13906,14016
52,2,d,13984,14062
52,2,space,14125,14250
52,2,w,14219,14359
52,2,a,14672,14859
52,2,s,14906,15000
52,2,space,15094,15219
52,2,c,15281,15359
52,2,a,15437,15562
52,2,u,15594,15719
52,3,shift,0,261
52,3,t,171,301
52,3,h,371,481
52,3,i,541,671
52,3,s,681,792
52,3,space,862,982
52,3,i,1072,1172
52,3,s,1202,1302
52,3,space,1342,1433
52,3,a,1493,1613
52,3,n,1613,1683
52,3,space,1773,1863
52,3,shift,1883,2083
52,3,a,1993,2083
52,3,e,2224,2314
52,3,s,2484,2604
52,3,o,2674,2825
52,3,p,2865,2925
52,3,space,3065,3195
52,3,f,3225,3335
52,3,a,3335,3435
52,3,b,3606,3726
52,3,l,3836,3936
52,3,e,3936,4026
52,3,space,4066,4186
52,3,a,4176,4267
52,3,b,4337,4457
52,3,o,4517,4607
52,3,u,4617,4717
52,3,t,4717,4777
52,3,space,4867,4968
52,3,t,4938,5008
52,3,h,5028,5128
52,3,e,5128,5178
52,3,space,5248,5378
52,3,b,5378,5448
52,3,a,5669,5759
52,3,t,5849,5919
52,3,space,6009,6099
52,3,a,6129,6219
52,3,n,6269,6370
52,3,d,6370,6440
52,3,space,6490,6570
52,3,t,6600,6700
52,3,h,6680,6760
52,3,e,6810,6880
52,3,space,6971,7131
52,3,w,7341,7431
52,3,e,7541,7661
52,3,a,7682,7782
52,3,v,7902,7992
52,3,backspace,8833,8923
52,3,s,9084,9214
52,3,e,9224,9324
52,3,l,11096,11207
52,3,s,11307,11397
52,3,period,11507,11597
52,3,space,11777,11827
52,3,space,11948,12018
52,3,shift,12048,12228
52,3,a,12178,12248
52,3,space,12348,12478
52,3,b,12478,12569
52,3,a,12629,12729
52,3,t,12759,12859
52,3,space,12869,12949
52,3,w,12979,13089
52,3,h,13079,13179
52,3,o,13199,13280
52,3,space,13370,13500
52,3,f,13500,13580
52,3,e,13650,13720
52,3,e,13820,13910
52,3,l,13951,14051
52,3,space,14201,14291
52,3,backspace,14682,14762
52,3,backspace,14872,14952
52,3,backspace,15082,15162
52,3,l,15933,16003
52,3,l,16114,16214
52,3,space,16344,16424
52,3,u,16594,16694
52,3,p,16775,16825
52,3,o,16925,17045
52,3,n,17115,17205
52,3,space,17285,17365
52,3,t,17365,17446
52,3,h,17456,17546
52,3,e,17556,17636
52,3,space,17676,17806
52,3,g,17786,17866
52,3,r,17996,18107
52,3,o,18127,18247
52,3,u,18237,18337
52,3,n,18467,18557
52,3,d,18577,18647
52,3,space,18717,18798
52,3,a,18828,18898
52,3,n,18948,19048
52,3,d,19028,19098
53,0,shift,0,220
53,0,t,170,280
53,0,h,390,500
53,0,i,660,770
53,0,s,830,940
53,0,space,1100,1210
53,0,i,1320,1480
53,0,s,1480,1650
53,0,space,1700,1760
53,0,a,1810,1920
53,0,n,2030,2090
53,0,space,2200,2310
53,0,shift,2530,2750
53,0,a,2640,2690
53,0,e,3020,3080
53,0,s,3350,3460
53,0,o,3520,3630
53,0,p,3740,3850
53,0,space,4010,4120
53,0,f,4340,4450
53,0,a,4560,4620
53,0,b,4780,4890
53,0,l,4940,5050
53,0,e,5110,5160
53,0,space,5270,5330
53,0,a,5380,5440
53,0,b,5600,5710
53,0,o,5770,5930
53,0,u,5880,5990
53,0,t,6040,6100
53,0,space,6260,6370
53,0,t,6480,6540
53,0,h,6590,6650
53,0,e,6760,6810
53,0,space,6920,6980
53,0,b,7360,7470
53,0,a,7580,7690
53,0,t,7800,7860
53,0,space,7970,8080
53,0,t,8020,8130
53,0,h,8240,8300
53,0,backspace,8790,8840
53,0,backspace,8950,9010
53,0,a,9230,9280
53,0,n,9390,9500
53,0,d,9560,9670
53,0,space,9720,9830
53,0,t,9890,10000
53,0,h,10000,10110
53,0,e,10160,10220
53,0,space,10330,10380
53,0,w,10490,10600
53,0,e,10710,10820
53,0,a,10930,10990
53,0,s,11210,11260
53,0,e,11430,11480
53,0,l,11590,11700
53,0,s,11700,11810
53,0,period,11920,12030
53,0,space,12140,12190
53,0,space,12300,12410
53,0,shift,12580,12800
53,0,a,12690,12800
53,0,space,12960,13070
53,0,b,13400,13460
53,0,a,13620,13730
53,0,t,13840,13900
53,0,space,14010,14120
53,0,w,14170,14280
53,0,h,14340,14450
53,0,o,14560,14610
53,0,space,14780,14830
53,0,f,15000,15050
53,0,e,15160,15270
53,0,l,15440,15490
53,0,l,15660,15760
53,0,space,15980,16090
53,0,u,16260,16370
53,0,p,16480,16530
53,0,o,16920,17030
53,0,n,17190,17300
53,0,space,17470,17520
53,0,t,18130,18240
53,0,h,18290,18400
53,0,e,18400,18510
53,0,space,18570,18620
53,0,g,18730,18790
53,0,r,18950,19060
53,0,o,19060,19170
53,0,u,19170,19280
53,0,n,19440,19550
53,0,d,19610,19660
53,0,space,19720,19830
53,0,a,19880,19990
53,0,n,20050,20100
53,0,d,20160,20270
53,0,space,20320,20430
53,0,w,20650,20710
53,0,a,20870,20930
53,0,s,21040,21150
53,1,shift,0,250
53,1,t,125,235
53,1,h,375,453
53,1,i,547,657
53,1,s,750,844
53,1,space,875,985
53,1,i,1063,1172
53,1,s,1203,1328
53,1,space,1360,1453
53,1,a,1563,1625
53,1,n,1703,1797
53,1,space,1938,2000
53,1,shift,2157,2328
53,1,a,2250,2375
53,1,e,2641,2735
53,1,s,2891,2985
53,1,o,3032,3110
53,1,p,3219,3313
53,1,space,3438,3532
53,1,f,3610,3703
53,1,a,3766,3860
53,1,b,4000,4094
53,1,l,4125,4219
53,1,e,4266,4360
53,1,space,4391,4485
53,1,a,4532,4625
53,1,b,4766,4875
53,1,o,4860,4938
53,1,u,4985,5063
53,1,t,5188,5328
53,1,space,5266,5391
53,1,t,6157,6250
53,1,h,6297,6375
53,1,e,6532,6625
53,1,space,6641,6719
53,1,b,7000,7078
53,1,a,7203,7282
53,1,t,7500,7578
53,1,space,7625,7703
53,1,a,7797,7875
53,1,n,7922,8016
53,1,d,8063,8141
53,1,space,8188,8250
53,1,t,8328,8422
53,1,h,8469,8547
53,1,e,8594,8688
53,1,space,8735,8813
53,1,w,8891,8985
53,1,e,9078,9172
53,1,a,9313,9407
53,1,s,9532,9625
53,1,e,9719,9813
53,1,l,9860,9953
53,1,s,10016,10110
53,1,period,10235,10313
53,1,space,10453,10516
53,1,space,10625,10688
53,1,shift,10828,11047
53,1,a,10953,11078
53,1,space,11188,11266
53,1,b,11516,11594
53,1,a,11735,11828
53,1,t,11938,12032
53,1,space,12078,12172
53,1,w,12250,12328
53,1,h,12360,12422
53,1,o,12500,12578
53,1,space,12688,12782
53,1,f,12828,12922
53,1,e,13016,13110
53,1,l,13141,13235
53,1,l,13313,13391
53,1,space,13453,13547
53,1,u,13641,13719
53,1,p,13782,13875
53,1,o,13953,14032
53,1,n,14125,14219
53,1,space,14250,14328
53,1,t,14391,14469
53,1,h,14500,14563
53,1,e,14625,14703
53,1,space,14735,14844
53,1,g,14907,14985
53,1,r,15141,15219
53,1,o,15250,15328
53,1,u,15360,15453
53,1,n,15625,15719
53,1,d,15766,15860
53,1,space,15891,15985
53,1,a,16047,16125
53,1,n,16157,16235
53,1,d,16313,16391
53,1,space,16422,16500
53,1,w,16594,16703
53,1,a,16813,16891
53,1,s,16969,17063
53,1,space,17094,17172
53,1,c,17250,17328
53,1,a,17453,17532
53,1,u,17594,17672
53,2,shift,0,600
53,2,t,490,550
53,2,h,820,880
53,2,i,980,1090
53,2,s,1200,1310
53,2,space,1310,1420
53,2,i,1590,1640
53,2,s,1750,1860
53,2,space,1920,2030
53,2,a,2080,2190
53,2,n,2300,2360
53,2,space,2520,2630
53,2,shift,2960,3180
53,2,a,3070,3180
53,2,e,3620,3730
53,2,s,3950,4010
53,2,o,4120,4230
53,2,p,4340,4450
53,2,space,4560,4660
53,2,f,4770,4880
53,2,a,4940,4990
53,2,b,5160,5210
53,2,l,5320,5380
53,2,e,5430,5490
53,2,space,5600,5710
53,2,a,5710,5760
53,2,b,5930,6040
53,2,o,6040,6150
53,2,u,6150,6260
53,2,t,6370,6420
53,2,space,6480,6590
53,2,t,6640,6700
53,2,h,6750,6810
53,2,e,6860,6970
53,2,space,7030,7140
53,2,b,7630,7690
53,2,a,7800,7910
53,2,t,8020,8130
53,2,space,8240,8290
53,2,a,8400,8510
53,2,n,8560,8620
53,2,d,8670,8730
53,2,space,8780,8890
53,2,t,8950,9060
53,2,h,9110,9220
53,2,e,9220,9330
53,2,space,9390,9500
53,2,w,9500,9610
53,2,e,9720,9830
53,2,s,9990,10050
53,2,e,10380,10490
53,2,l,10600,10710
53,2,s,10710,10820
53,2,backspace,11480,11530
53,2,backspace,11640,11750
53,2,backspace,11860,11920
53,2,backspace,12130,12240
53,2,a,12350,12460
53,2,s,12570,12680
53,2,e,13340,13450
53,2,l,13560,13620
53,2,s,13730,13780
53,2,period,13890,14000
53,2,space,14110,14170
53,2,space,14330,14390
53,2,shift,14550,14770
53,2,a,14720,14770
53,2,space,14940,14990
53,2,b,15210,15270
53,2,a,15430,15490
53,2,t,15600,15700
53,2,space,15760,15870
53,2,w,15920,16030
53,2,h,16090,16140
53,2,o,16200,16310
53,2,space,16420,16530
53,2,f,16640,16690
53,2,e,16800,16910
53,2,l,16970,17020
53,2,l,17130,17240
53,2,space,17240,17350
53,2,u,17460,17520
53,2,p,17630,17740
53,2,o,17850,17960
53,2,n,18070,18180
53,2,space,18230,18290
53,2,t,18400,18510
53,2,h,18510,18620
53,2,e,18670,18730
53,2,space,18780,18890
53,2,g,18950,19000
53,2,r,19170,19280
53,2,o,19280,19380
53,2,u,19380,19440
53,2,n,19600,19710
53,2,d,19770,19880
53,2,space,19880,19990
53,2,a,20040,20100
53,2,n,20210,20320
53,2,d,20320,20430
53,3,shift,0,172
53,3,t,172,234
53,3,h,281,375
53,3,i,422,516
53,3,s,547,625
53,3,space,656,734
53,3,i,797,891
53,3,s,922,984
53,3,space,1062,1156
53,3,a,1484,1625
53,3,space,1734,1828
53,3,backspace,2234,2297
53,3,n,2500,2578
53,3,space,2672,2734
53,3,shift,2844,3000
53,3,a,2937,3062
53,3,e,3328,3391
53,3,s,3562,3656
53,3,o,3672,3734
53,3,p,3859,3922
53,3,space,4062,4172
53,3,f,4234,4328
53,3,a,4391,4453
53,3,b,4594,4687
53,3,l,4719,4797
53,3,e,4859,4953
53,3,space,4922,5016
53,3,a,5078,5156
53,3,b,5281,5391
53,3,o,5375,5453
53,3,u,5484,5578
53,3,t,5641,5719
53,3,space,5734,5812
53,3,t,5828,5906
53,3,h,5937,6000
53,3,e,6062,6141
53,3,space,6172,6234
53,3,b,6375,6437
53,3,a,6547,6641
53,3,s,6766,6828
53,3,backspace,7109,7187
53,3,t,7234,7328
53,3,space,7437,7516
53,3,a,7594,7672
53,3,n,7687,7766
53,3,d,7828,7906
53,3,space,7937,8000
53,3,w,8094,8172
53,3,backspace,8562,8625
53,3,t,8766,8844
53,3,h,8859,8922
53,3,e,9000,9078
53,3,space,9109,9187
53,3,w,9266,9359
53,3,e,9453,9531
53,3,a,9656,9750
53,3,s,9875,9953
53,3,e,10031,10109
53,3,l,10172,10250
53,3,s,10312,10391
53,3,period,10469,10531
53,3,space,10641,10703
53,3,space,10797,10859
53,3,shift,10984,11125
53,3,a,11094,11203
53,3,space,11281,11359
53,3,b,11547,11625
53,3,a,11734,11844
53,3,t,11937,12031
53,3,space,12094,12156
53,3,w,12250,12312
53,3,h,12344,12422
53,3,o,12484,12562
53,3,space,12672,12750
53,3,f,12812,12906
53,3,e,13000,13078
53,3,l,13109,13172
53,3,l,13250,13328
53,3,space,13391,13453
53,3,u,13547,13625
53,3,o,13844,13937
53,3,backspace,14609,14672
53,3,p,14953,15016
53,3,o,15141,15203
53,3,n,15328,15406
53,3,space,15453,15531
53,3,t,15594,15672
53,3,h,15703,15781
53,3,e,15812,15906
53,3,space,15937,16016
53,3,g,16094,16172
53,3,r,16312,16406
53,3,o,16375,16453
53,3,u,16469,16547
53,3,n,16687,16781
53,3,d,16797,16875
53,3,space,16937,17000
53,3,a,17078,17156
53,3,n,17203,17281
53,3,d,17344,17422
54,0,shift,0,320
54,0,t,200,280
54,0,h,441,561
54,0,i,601,721
54,0,s,801,891
54,0,space,1041,1162
54,0,i,1302,1382
54,0,s,1462,1542
54,0,space,1622,1742
54,0,a,2373,2463
54,0,n,2614,2694
54,0,space,2844,2894
54,0,shift,3044,3365
54,0,a,3285,3375
54,0,e,3645,3725
54,0,s,3885,3966
54,0,o,4166,4246
54,0,p,4366,4446
54,0,space,5658,5808
54,0,f,5808,5848
54,0,a,5968,6049
54,0,b,6359,6439
54,0,l,6559,6599
54,0,e,6760,6840
54,0,space,7000,7120
54,0,a,7671,7751
54,0,b,8021,8112
54,0,o,8142,8232
54,0,u,8392,8472
54,0,t,8582,8672
54,0,space,8762,8843
54,0,t,8943,9023
54,0,h,9063,9113
54,0,e,9193,9273
54,0,space,9313,9433
54,0,b,10685,10765
54,0,a,10845,10896
54,0,t,11166,11246
54,0,space,11406,11486
54,0,a,11797,11877
54,0,n,12037,12117
54,0,d,12318,12398
54,0,space,12448,12538
54,0,t,12608,12658
54,0,h,12728,12778
54,0,e,12818,12898
54,0,space,12979,13059
54,0,w,13179,13259
54,0,e,13419,13499
54,0,s,14010,14090
54,0,a,14250,14290
54,0,e,14541,14571
54,0,l,15152,15242
54,0,backspace,15993,16073
54,0,backspace,16193,16233
54,0,backspace,16624,16714
54,0,e,17455,17495
54,0,l,17575,17635
54,0,s,19989,20069
54,0,period,20349,20389
54,0,space,20780,20860
54,0,shift,21020,21301
54,0,a,21180,21311
54,0,space,21341,21461
54,0,b,21621,21701
54,0,a,21711,21781
54,0,t,22102,22182
54,0,space,22452,22572
54,0,w,23554,23674
54,0,h,23894,24014
54,0,o,24175,24275
54,0,space,26919,27039
54,0,f,27119,27239
54,0,e,27279,27409
54,0,l,27479,27600
54,0,l,27680,27810
54,0,space,27920,28040
54,0,u,28591,28631
54,0,p,28711,28831
54,0,o,28952,29032
54,0,n,29272,29352
54,0,space,30604,30764
54,0,t,30804,30974
54,0,h,30884,30994
54,0,e,30994,31115
54,0,space,31155,31235
54,0,g,31395,31475
54,0,r,31565,31675
54,0,o,31715,31796
54,0,u,31956,32036
54,0,n,32196,32316
54,0,d,32437,32567
54,0,space,33218,33338
54,0,a,33498,33618
54,0,n,33698,33819
54,0,d,34169,34259
54,0,space,34329,34419
54,0,w,34489,34580
54,0,a,34690,34780
54,0,s,34890,34940
54,1,shift,0,791
54,1,t,511,731
54,1,h,851,982
54,1,s,1292,1432
54,1,space,3145,3205
54,1,i,3395,3455
54,1,s,3495,3565
54,1,space,3575,3856
